EnrollmentID,StudentID,WeekNum,WeeklyLoginCount,WeeklyClickTotal,WeeklyVideoViews,WeeklyForumPosts,CumulativeAssignmentScore
58,301,11,11,221,18,4,108
58,301,12,4,283,8,0,122
58,301,13,8,243,12,0,132
58,301,14,11,252,12,3,146
58,301,15,10,239,18,5,159
59,46,1,4,110,4,3,5
59,46,2,6,169,0,5,17
59,46,3,5,27,9,0,24
59,46,4,9,125,19,2,29
59,46,5,4,83,11,2,34
59,46,6,8,136,5,5,40
59,46,7,6,97,0,3,48
59,46,8,8,170,20,5,61
59,46,9,5,135,18,3,69
59,46,10,7,70,20,4,83
59,46,11,7,160,14,5,93
59,46,12,7,137,3,0,99
59,46,13,4,113,11,3,104
59,46,14,10,184,5,4,111
59,46,15,6,117,12,3,124
60,278,1,6,120,10,4,14
60,278,2,9,151,14,2,26
60,278,3,4,234,17,2,32
60,278,4,4,52,20,1,46
60,278,5,6,130,2,5,60
60,278,6,5,147,11,1,73
60,278,7,3,69,4,1,79
60,278,8,9,96,16,2,91
60,278,9,11,194,11,4,102
60,278,10,9,225,5,5,110
60,278,11,7,225,14,4,123
60,278,12,9,106,13,3,128
60,278,13,7,59,14,3,139
60,278,14,9,199,8,1,149
60,278,15,11,147,16,0,160
61,159,1,7,233,9,3,5
61,159,2,4,228,14,5,10
61,159,3,10,101,13,3,24
61,159,4,11,131,14,2,31
61,159,5,12,165,10,5,36
61,159,6,5,239,18,1,47
61,159,7,10,264,13,5,57
61,159,8,8,142,14,3,69
61,159,9,11,141,18,3,77
61,159,10,7,98,2,2,90
61,159,11,10,126,16,2,100
61,159,12,7,206,16,1,106
61,159,13,11,146,11,0,116
61,159,14,6,103,4,4,127
61,159,15,11,169,9,3,140
62,154,1,10,251,5,2,12
62,154,2,4,170,19,0,21
62,154,3,8,234,5,3,30
62,154,4,5,181,8,2,39
62,154,5,12,198,2,1,47
62,154,6,11,187,4,4,55
62,154,7,11,262,7,2,61
62,154,8,7,205,15,5,75
62,154,9,11,233,6,2,85
62,154,10,5,137,19,0,98
62,154,11,7,154,10,2,110
62,154,12,8,195,13,0,122
62,154,13,10,167,15,5,131
62,154,14,11,103,13,0,137
62,154,15,12,184,19,2,147
63,355,1,7,106,13,1,5
63,355,2,7,108,7,4,18
63,355,3,5,157,13,4,24
63,355,4,5,114,11,0,33
63,355,5,5,173,8,3,43
63,355,6,7,184,3,5,57
63,355,7,8,178,1,3,71
63,355,8,8,133,1,5,83
63,355,9,5,137,9,5,96
63,355,10,9,109,18,5,108
63,355,11,8,201,20,0,117
63,355,12,4,197,4,5,128
63,355,13,5,214,5,0,136
63,355,14,6,114,0,0,149
63,355,15,9,148,2,5,158
64,206,1,9,181,3,4,13
64,206,2,9,166,3,2,18
64,206,3,3,60,4,2,27
64,206,4,9,194,14,1,41
64,206,5,8,138,2,4,47
64,206,6,7,96,2,0,54
64,206,7,7,187,4,3,66
64,206,8,9,144,17,0,78
64,206,9,5,146,16,0,86
64,206,10,4,130,7,0,92
64,206,11,4,225,6,5,104
64,206,12,8,99,20,3,113
64,206,13,6,57,19,1,126
64,206,14,7,149,17,1,136
64,206,15,6,65,3,1,145
65,394,1,5,257,0,3,8
65,394,2,10,142,19,3,20
65,394,3,9,196,12,0,33
65,394,4,10,142,16,0,41
65,394,5,11,202,2,3,50
65,394,6,7,183,14,3,62
65,394,7,12,205,3,4,74
65,394,8,7,256,12,4,85
65,394,9,5,121,19,1,93
65,394,10,5,139,20,4,104
65,394,11,10,255,11,5,115
65,394,12,12,251,11,5,120
65,394,13,9,90,15,4,131
65,394,14,10,157,12,2,136
65,394,15,6,210,13,5,143
66,467,1,3,71,15,1,12
66,467,2,4,126,7,4,20
66,467,3,8,101,7,0,25
66,467,4,5,117,20,5,39
66,467,5,8,172,7,1,44
66,467,6,7,204,20,5,58
66,467,7,8,65,11,1,71
66,467,8,4,166,13,3,85
66,467,9,8,154,18,0,95
66,467,10,4,63,10,1,107
66,467,11,5,178,19,5,121
66,467,12,9,163,16,2,128
66,467,13,10,188,2,2,141
66,467,14,5,145,18,0,154
66,467,15,8,86,1,1,164
67,201,1,5,255,18,4,8
67,201,2,8,261,18,0,17
67,201,3,7,195,18,1,29
67,201,4,14,293,1,4,40
67,201,5,7,290,14,2,49
67,201,6,8,224,8,0,58
67,201,7,11,232,18,0,70
67,201,8,10,279,3,3,75
67,201,9,14,235,13,3,88
67,201,10,9,279,14,4,101
67,201,11,9,174,13,1,109
67,201,12,7,200,17,5,120
67,201,13,8,213,14,2,129
67,201,14,8,184,9,5,140
67,201,15,13,166,10,0,153
68,165,1,8,152,11,4,8
68,165,2,5,181,15,5,21
68,165,3,10,173,4,2,28
68,165,4,3,168,8,0,37
68,165,5,6,119,8,4,50
68,165,6,7,63,5,4,62
68,165,7,5,97,7,3,69
68,165,8,5,188,11,3,78
68,165,9,5,81,13,3,85
68,165,10,9,141,8,1,91
68,165,11,4,51,14,0,104
68,165,12,8,214,8,3,115
68,165,13,8,128,2,0,126
68,165,14,6,171,13,3,135
68,165,15,7,80,7,4,142
69,198,1,10,190,6,5,8
69,198,2,7,236,6,3,19
69,198,3,6,83,0,1,26
69,198,4,6,240,17,5,40
69,198,5,8,152,7,3,47
69,198,6,12,141,9,3,61
69,198,7,7,173,11,1,73
69,198,8,6,129,11,2,83
69,198,9,8,258,13,0,91
69,198,10,6,245,11,0,104
69,198,11,7,136,6,5,114
69,198,12,13,138,10,5,121
69,198,13,11,209,2,1,132
69,198,14,9,203,4,2,138
69,198,15,6,155,16,0,143
70,59,1,6,179,9,0,14
70,59,2,8,80,0,4,21
70,59,3,9,271,16,1,32
70,59,4,8,200,4,0,44
70,59,5,6,168,19,4,52
70,59,6,8,250,11,0,65
70,59,7,9,175,11,1,72
70,59,8,9,235,8,3,77
70,59,9,4,236,13,2,86
70,59,10,8,226,1,0,92
70,59,11,13,118,5,4,97
70,59,12,10,212,20,0,104
70,59,13,10,139,18,0,116
70,59,14,8,147,2,4,124
70,59,15,10,192,15,0,130
71,408,1,4,72,17,1,8
71,408,2,4,185,13,0,15
71,408,3,6,64,16,3,24
71,408,4,2,42,13,4,29
71,408,5,9,72,11,4,36
71,408,6,3,58,6,1,48
71,408,7,2,80,13,1,53
71,408,8,8,179,6,2,61
71,408,9,5,132,7,1,68
71,408,10,8,79,16,0,76
71,408,11,7,64,15,2,89
71,408,12,4,143,12,1,101
71,408,13,4,101,7,5,111
71,408,14,9,141,9,5,118
71,408,15,9,205,6,3,127
72,303,1,8,161,6,4,7
72,303,2,10,264,20,5,13
72,303,3,5,203,0,3,19
72,303,4,6,216,11,2,30
72,303,5,9,152,1,2,40
72,303,6,10,175,11,3,54
72,303,7,11,266,13,4,62
72,303,8,10,165,2,3,68
72,303,9,5,286,9,5,73
72,303,10,11,202,20,4,78
72,303,11,10,222,20,5,85
72,303,12,9,252,11,0,92
72,303,13,13,147,16,3,98
72,303,14,11,93,20,0,111
72,303,15,8,226,18,5,125
73,107,1,8,274,19,1,13
73,107,2,5,205,14,3,19
73,107,3,11,251,20,1,25
73,107,4,13,226,19,1,36
73,107,5,11,196,3,5,48
73,107,6,8,147,3,2,57
73,107,7,5,192,3,4,71
73,107,8,10,163,9,5,84
73,107,9,10,211,11,3,96
73,107,10,10,216,20,1,102
73,107,11,8,168,20,5,112
73,107,12,12,276,3,4,125
73,107,13,8,161,2,4,130
73,107,14,10,168,10,5,139
73,107,15,7,282,11,1,151
74,291,1,10,107,18,5,10
74,291,2,6,117,2,3,24
74,291,3,10,158,20,0,33
74,291,4,7,207,13,4,41
74,291,5,4,230,12,3,46
74,291,6,6,222,7,2,54
74,291,7,5,176,17,4,67
74,291,8,5,166,8,4,73
74,291,9,9,146,7,1,78
74,291,10,6,191,15,4,92
74,291,11,5,260,1,2,102
74,291,12,10,239,8,5,111
74,291,13,10,169,20,0,123
74,291,14,7,218,9,2,135
74,291,15,7,238,8,4,146
75,7,1,11,180,9,4,10
75,7,2,8,160,15,2,19
75,7,3,11,203,9,5,31
75,7,4,9,214,17,4,37
75,7,5,10,236,17,1,42
75,7,6,10,210,16,0,47
75,7,7,9,246,10,0,54
75,7,8,10,285,17,2,66
75,7,9,9,173,3,2,77
75,7,10,10,198,6,4,89
75,7,11,7,189,2,4,99
75,7,12,11,279,16,2,109
75,7,13,12,142,12,0,118
75,7,14,11,178,5,5,129
75,7,15,8,206,0,3,137
76,355,1,9,226,7,4,14
76,355,2,8,185,20,4,23
76,355,3,10,188,1,5,31
76,355,4,12,137,5,2,36
76,355,5,12,184,15,4,45
76,355,6,10,186,8,2,50
76,355,7,13,252,1,2,64
76,355,8,11,220,6,3,71
76,355,9,9,202,4,4,83
76,355,10,12,191,0,1,92
76,355,11,13,161,20,4,100
76,355,12,5,233,5,3,106
76,355,13,8,111,9,1,119
76,355,14,9,230,13,3,127
76,355,15,6,174,11,4,136
77,303,1,12,124,2,4,12
77,303,2,9,197,6,0,24
77,303,3,11,124,3,1,31
77,303,4,6,167,9,5,37
77,303,5,8,290,0,1,48
77,303,6,7,190,6,5,53
77,303,7,11,133,14,2,58
77,303,8,11,224,10,3,72
77,303,9,9,236,12,3,78
77,303,10,8,160,18,0,84
77,303,11,9,141,7,2,97
77,303,12,6,101,19,5,111
77,303,13,6,173,14,3,120
77,303,14,10,70,11,5,126
77,303,15,6,215,18,4,132
78,492,1,11,246,10,3,13
78,492,2,8,141,11,1,22
78,492,3,8,178,1,0,27
78,492,4,6,230,9,5,34
78,492,5,9,256,3,1,43
78,492,6,12,216,12,3,51
78,492,7,7,123,14,4,63
78,492,8,8,240,20,0,69
78,492,9,8,185,17,2,75
78,492,10,5,110,15,1,87
78,492,11,9,212,8,4,98
78,492,12,9,139,15,3,105
78,492,13,12,112,14,1,113
78,492,14,5,155,11,3,123
78,492,15,7,120,15,3,135
79,409,1,13,183,16,3,9
79,409,2,8,131,20,2,15
79,409,3,11,205,18,2,22
79,409,4,6,218,11,1,35
79,409,5,13,295,9,1,49
79,409,6,6,266,16,2,56
79,409,7,11,247,8,4,65
79,409,8,8,177,17,2,75
79,409,9,10,252,14,4,82
79,409,10,12,174,10,4,87
79,409,11,10,169,15,2,101
79,409,12,8,283,14,3,107
79,409,13,8,206,3,4,120
79,409,14,7,181,12,2,129
79,409,15,10,305,13,0,138
80,47,1,7,235,9,0,5
80,47,2,9,206,5,5,15
80,47,3,7,171,10,2,21
80,47,4,7,194,3,3,35
80,47,5,6,244,8,2,44
80,47,6,6,235,12,2,49
80,47,7,6,224,20,0,57
80,47,8,8,263,13,0,71
80,47,9,11,159,12,1,79
80,47,10,13,270,9,1,91
80,47,11,9,143,18,2,97
80,47,12,7,208,7,3,109
80,47,13,10,281,19,0,119
80,47,14,9,302,17,1,129
80,47,15,8,131,9,1,134
81,500,1,12,181,17,4,14
81,500,2,11,213,18,4,21
81,500,3,7,167,4,0,27
81,500,4,9,143,14,3,32
81,500,5,10,210,11,0,39
81,500,6,5,176,10,1,48
81,500,7,4,166,17,0,58
81,500,8,9,89,16,5,72
81,500,9,6,104,1,0,84
81,500,10,8,95,15,3,94
81,500,11,6,220,19,0,103
81,500,12,8,190,7,1,111
81,500,13,9,99,2,1,123
81,500,14,9,213,12,5,137
81,500,15,5,222,8,3,151
82,139,1,8,165,19,4,9
82,139,2,8,92,7,3,18
82,139,3,7,226,11,4,23
82,139,4,5,220,16,0,37
82,139,5,9,114,1,2,49
82,139,6,5,194,13,0,61
82,139,7,8,156,3,3,75
82,139,8,5,221,16,2,81
82,139,9,8,159,3,3,93
82,139,10,9,140,18,2,104
82,139,11,11,149,7,2,109
82,139,12,7,172,9,0,117
82,139,13,6,168,0,5,127
82,139,14,10,206,10,2,139
82,139,15,8,206,12,2,145
83,479,1,5,227,11,2,7
83,479,2,10,177,4,1,21
83,479,3,8,153,11,3,33
83,479,4,12,176,3,1,44
83,479,5,13,282,14,5,57
83,479,6,11,156,9,2,71
83,479,7,6,263,5,5,83
83,479,8,4,232,20,0,93
83,479,9,9,202,18,1,104
83,479,10,8,203,9,2,112
83,479,11,12,266,14,4,122
83,479,12,11,220,4,2,127
83,479,13,13,192,4,1,141
83,479,14,9,119,5,4,149
83,479,15,11,117,11,3,159
84,427,1,6,231,16,5,11
84,427,2,9,196,7,2,21
84,427,3,3,182,16,1,30
84,427,4,6,32,6,1,38
84,427,5,12,118,4,2,51
84,427,6,3,111,13,3,61
84,427,7,9,106,10,3,73
84,427,8,4,161,4,4,83
84,427,9,5,137,5,4,96
84,427,10,4,64,11,3,102
84,427,11,7,185,4,2,114
84,427,12,5,219,10,3,124
84,427,13,8,103,20,5,131
84,427,14,7,134,11,0,139
84,427,15,6,215,8,1,149
85,347,1,13,212,2,5,10
85,347,2,14,153,12,3,18
85,347,3,6,174,19,0,24
85,347,4,11,154,14,1,31
85,347,5,12,132,16,0,44
85,347,6,7,296,3,5,56
85,347,7,8,125,20,4,62
85,347,8,9,149,7,1,72
85,347,9,5,217,20,0,77
85,347,10,13,234,3,3,91
85,347,11,10,258,1,0,105
85,347,12,10,144,20,0,116
85,347,13,11,253,12,1,129
85,347,14,11,137,13,1,142
85,347,15,7,182,15,3,155
86,419,1,10,211,1,5,11
86,419,2,12,299,16,1,16
86,419,3,11,195,7,3,26
86,419,4,8,174,14,3,37
86,419,5,6,227,18,0,44
86,419,6,4,199,0,1,56
86,419,7,8,263,9,0,61
86,419,8,7,254,0,0,73
86,419,9,12,144,8,0,79
86,419,10,9,144,18,2,86
86,419,11,10,246,17,1,97
86,419,12,10,218,12,5,102
86,419,13,9,135,6,2,116
86,419,14,12,260,13,0,124
86,419,15,11,118,12,0,138
87,63,1,5,114,11,3,9
87,63,2,6,58,4,4,18
87,63,3,4,156,5,2,30
87,63,4,7,149,12,3,36
87,63,5,5,206,14,4,49
87,63,6,3,105,0,0,56
87,63,7,9,155,2,2,65
87,63,8,4,84,6,2,77
87,63,9,8,136,7,5,83
87,63,10,6,123,15,1,97
87,63,11,6,157,17,1,106
87,63,12,5,168,8,3,115
87,63,13,9,149,18,4,121
87,63,14,11,159,17,2,133
87,63,15,9,59,15,0,144
88,26,1,9,227,19,5,12
88,26,2,7,137,13,0,22
88,26,3,8,202,13,4,34
88,26,4,7,227,4,5,42
88,26,5,6,261,13,4,52
88,26,6,5,137,18,5,58
88,26,7,7,248,18,5,71
88,26,8,6,129,5,3,82
88,26,9,9,160,5,4,92
88,26,10,10,215,4,1,98
88,26,11,7,177,0,4,112
88,26,12,8,116,12,3,117
88,26,13,7,261,18,3,126
88,26,14,9,149,6,1,133
88,26,15,6,136,20,2,145
89,457,1,12,223,15,4,12
89,457,2,9,268,18,3,18
89,457,3,8,159,12,5,27
89,457,4,13,213,17,2,33
89,457,5,5,334,5,2,41
89,457,6,12,210,8,2,51
89,457,7,7,242,18,0,61
89,457,8,11,188,12,4,68
89,457,9,8,192,16,3,82
89,457,10,11,160,14,3,91
89,457,11,12,295,6,5,100
89,457,12,12,299,20,4,109
89,457,13,7,256,11,3,121
89,457,14,10,169,7,3,133
89,457,15,14,237,20,4,138
90,230,1,12,124,8,0,5
90,230,2,13,221,7,1,15
90,230,3,8,189,11,4,29
90,230,4,10,127,9,0,40
90,230,5,5,128,20,0,46
90,230,6,10,160,13,4,53
90,230,7,9,284,12,1,66
90,230,8,11,256,7,5,71
90,230,9,8,237,14,3,76
90,230,10,10,106,11,0,84
90,230,11,8,155,19,3,93
90,230,12,12,286,14,4,102
90,230,13,13,210,14,5,108
90,230,14,11,189,11,4,116
90,230,15,8,286,14,4,128
91,316,1,11,210,2,5,7
91,316,2,7,228,2,1,14
91,316,3,10,200,8,3,20
91,316,4,10,274,3,1,26
91,316,5,8,135,16,2,32
91,316,6,11,186,13,3,41
91,316,7,9,162,12,1,54
91,316,8,11,146,18,5,60
91,316,9,6,254,16,2,74
91,316,10,5,185,15,3,86
91,316,11,10,203,7,0,92
91,316,12,7,221,2,5,101
91,316,13,10,248,18,3,113
91,316,14,7,216,9,2,120
91,316,15,7,218,16,3,134
92,428,1,6,190,0,1,13
92,428,2,10,160,14,4,24
92,428,3,5,245,14,2,33
92,428,4,5,236,12,2,47
92,428,5,7,149,0,4,54
92,428,6,7,166,16,4,65
92,428,7,4,164,11,5,79
92,428,8,3,171,2,5,84
92,428,9,8,123,3,2,97
92,428,10,5,212,3,2,109
92,428,11,5,205,20,3,123
92,428,12,6,208,2,1,128
92,428,13,9,118,2,2,135
92,428,14,10,193,4,2,148
92,428,15,7,183,17,4,158
93,390,1,10,111,20,5,12
93,390,2,9,160,2,4,17
93,390,3,8,178,4,4,24
93,390,4,12,138,11,5,38
93,390,5,5,175,8,4,45
93,390,6,6,163,5,1,55
93,390,7,9,178,15,5,67
93,390,8,10,122,3,2,80
93,390,9,10,235,6,4,92
93,390,10,6,171,14,1,100
93,390,11,6,179,9,4,105
93,390,12,4,146,15,3,115
93,390,13,8,164,3,3,125
93,390,14,6,195,4,4,133
93,390,15,9,141,14,5,147
94,487,1,4,70,19,3,14
94,487,2,10,105,19,5,23
94,487,3,5,87,13,3,28
94,487,4,11,173,15,1,33
94,487,5,6,192,10,3,43
94,487,6,8,166,7,1,53
94,487,7,5,134,12,1,60
94,487,8,10,222,9,0,69
94,487,9,10,173,2,0,78
94,487,10,6,141,17,3,85
94,487,11,5,182,11,0,96
94,487,12,7,126,3,3,105
94,487,13,5,187,0,2,119
94,487,14,9,232,2,5,132
94,487,15,11,196,4,2,139
95,200,1,7,164,7,4,12
95,200,2,7,91,16,4,25
95,200,3,10,282,0,1,34
95,200,4,5,160,0,1,42
95,200,5,8,213,14,2,50
95,200,6,13,130,16,5,63
95,200,7,6,141,17,5,68
95,200,8,5,205,2,4,78
95,200,9,12,137,19,5,87
95,200,10,11,126,0,4,94
95,200,11,10,165,5,2,100
95,200,12,7,219,6,4,113
95,200,13,6,178,5,3,124
95,200,14,10,114,8,5,134
95,200,15,8,219,14,4,147
96,287,1,3,154,8,4,13
96,287,2,4,117,16,4,25
96,287,3,5,1,1,5,33
96,287,4,6,96,6,5,46
96,287,5,8,203,3,0,54
96,287,6,8,194,7,5,68
96,287,7,5,175,3,0,81
96,287,8,3,64,4,4,95
96,287,9,5,181,4,3,102
96,287,10,6,121,19,0,114
96,287,11,7,106,1,2,126
96,287,12,5,113,4,1,136
96,287,13,3,142,5,5,144
96,287,14,10,80,17,0,154
96,287,15,4,99,15,4,166
97,232,1,6,91,10,2,7
97,232,2,6,190,6,1,14
97,232,3,8,235,9,5,19
97,232,4,10,104,1,2,27
97,232,5,7,159,11,1,33
97,232,6,10,257,12,3,41
97,232,7,10,250,14,4,54
97,232,8,9,256,12,0,68
97,232,9,12,122,14,2,79
97,232,10,10,104,6,1,89
97,232,11,10,243,6,3,103
97,232,12,6,128,19,5,112
97,232,13,12,226,6,5,125
97,232,14,4,179,18,2,131
97,232,15,9,191,0,4,138
98,140,1,6,183,6,3,11
98,140,2,6,117,17,2,24
98,140,3,3,180,0,5,35
98,140,4,5,218,14,4,48
98,140,5,12,142,2,3,57
98,140,6,11,184,1,3,62
98,140,7,2,143,13,3,67
98,140,8,10,142,17,2,78
98,140,9,9,71,7,5,88
98,140,10,10,90,2,5,95
98,140,11,8,151,2,1,100
98,140,12,9,197,14,3,105
98,140,13,9,178,16,3,116
98,140,14,3,99,14,2,126
98,140,15,11,144,0,5,138
99,242,1,9,169,14,0,12
99,242,2,6,237,10,2,26
99,242,3,7,115,9,4,32
99,242,4,7,182,20,1,41
99,242,5,10,191,17,2,50
99,242,6,6,162,8,0,58
99,242,7,9,249,1,1,67
99,242,8,7,140,20,1,77
99,242,9,8,153,16,3,85
99,242,10,8,205,13,5,94
99,242,11,11,226,20,2,99
99,242,12,9,156,0,1,106
99,242,13,10,232,2,2,113
99,242,14,11,218,10,4,122
99,242,15,11,127,16,3,133
100,324,1,4,122,2,1,6
100,324,2,8,73,20,0,18
100,324,3,3,167,12,3,29
100,324,4,4,76,1,4,43
100,324,5,7,152,8,5,53
100,324,6,7,114,12,4,64
100,324,7,10,59,0,2,72
100,324,8,10,211,4,1,79
100,324,9,4,115,2,3,86
100,324,10,8,200,9,0,96
100,324,11,9,134,15,1,102
100,324,12,7,122,12,3,115
100,324,13,5,174,19,0,120
100,324,14,5,182,14,3,133
100,324,15,7,163,5,1,142
101,194,1,5,181,7,3,5
101,194,2,10,160,3,4,14
101,194,3,7,187,20,4,23
101,194,4,6,284,16,3,37
101,194,5,8,224,19,1,47
101,194,6,9,144,8,0,57
101,194,7,8,287,18,5,64
101,194,8,9,195,7,4,76
101,194,9,7,242,1,2,86
101,194,10,8,188,9,1,98
101,194,11,9,244,19,4,106
101,194,12,9,260,1,0,119
101,194,13,9,146,0,0,125
101,194,14,8,271,15,0,135
101,194,15,13,173,0,1,143
102,455,1,9,166,18,5,12
102,455,2,12,245,14,5,20
102,455,3,6,173,6,3,30
102,455,4,8,223,7,0,36
102,455,5,6,203,14,0,43
102,455,6,5,184,10,3,55
102,455,7,9,140,3,5,66
102,455,8,7,208,2,4,78
102,455,9,8,214,17,5,85
102,455,10,6,252,0,5,97
102,455,11,8,163,3,3,111
102,455,12,6,152,1,0,117
102,455,13,9,194,18,5,130
102,455,14,10,231,0,0,142
102,455,15,9,293,8,1,149
103,206,1,8,208,1,2,12
103,206,2,7,224,13,4,23
103,206,3,11,200,20,2,37
103,206,4,6,201,2,0,47
103,206,5,6,101,13,4,54
103,206,6,6,138,13,4,61
103,206,7,11,100,2,1,68
103,206,8,9,174,0,3,77
103,206,9,4,166,5,0,83
103,206,10,6,66,20,4,91
103,206,11,6,165,17,2,105
103,206,12,4,213,9,1,114
103,206,13,9,97,6,4,127
103,206,14,6,151,15,1,133
103,206,15,7,160,18,3,139
104,51,1,5,105,15,5,14
104,51,2,5,185,9,1,23
104,51,3,5,135,13,5,35
104,51,4,7,50,8,3,43
104,51,5,9,238,2,1,52
104,51,6,5,142,13,2,63
104,51,7,10,119,20,3,77
104,51,8,4,140,1,3,90
104,51,9,8,61,10,4,97
104,51,10,8,165,4,0,105
104,51,11,9,183,6,5,110
104,51,12,11,177,14,3,121
104,51,13,9,152,20,5,134
104,51,14,5,105,6,2,147
104,51,15,12,167,16,2,161
105,56,1,8,135,17,1,9
105,56,2,5,222,0,3,17
105,56,3,9,202,3,0,29
105,56,4,6,174,4,1,42
105,56,5,10,199,5,2,50
105,56,6,11,168,15,1,60
105,56,7,11,235,16,0,69
105,56,8,7,230,11,3,78
105,56,9,11,150,0,5,86
105,56,10,7,191,1,2,97
105,56,11,6,191,13,3,103
105,56,12,9,206,1,3,111
105,56,13,6,245,3,5,116
105,56,14,6,258,10,0,128
105,56,15,11,200,18,2,136
106,356,1,10,216,8,3,12
106,356,2,6,194,1,3,23
106,356,3,12,218,4,3,32
106,356,4,9,219,4,2,38
106,356,5,11,158,14,2,46
106,356,6,10,182,11,0,59
106,356,7,7,162,13,0,64
106,356,8,9,269,8,0,73
106,356,9,11,176,7,0,79
106,356,10,12,154,5,5,92
106,356,11,12,285,9,0,100
106,356,12,11,195,11,2,105
106,356,13,3,133,16,1,116
106,356,14,12,203,17,4,121
106,356,15,7,169,18,4,126
107,295,1,5,165,3,4,10
107,295,2,6,263,19,2,22
107,295,3,10,139,16,0,33
107,295,4,9,233,4,1,47
107,295,5,12,138,5,4,57
107,295,6,11,234,17,4,71
107,295,7,9,218,13,0,78
107,295,8,11,275,0,4,92
107,295,9,9,181,14,2,104
107,295,10,13,258,11,5,110
107,295,11,12,157,12,3,119
107,295,12,10,123,9,0,131
107,295,13,7,276,19,4,141
107,295,14,8,144,19,3,154
107,295,15,12,231,8,3,164
108,192,1,10,152,5,4,8
108,192,2,5,177,19,5,13
108,192,3,9,119,15,4,25
108,192,4,6,199,7,4,32
108,192,5,5,169,2,3,44
108,192,6,3,221,4,1,52
108,192,7,10,127,2,3,59
108,192,8,3,207,20,4,66
108,192,9,8,142,7,3,73
108,192,10,11,203,8,0,81
108,192,11,7,94,20,1,87
108,192,12,6,164,16,1,99
108,192,13,6,82,9,5,107
108,192,14,8,181,11,0,114
108,192,15,5,108,11,3,128
109,53,1,10,144,9,5,5
109,53,2,7,239,13,5,12
109,53,3,9,170,11,4,26
109,53,4,7,266,2,3,35
109,53,5,8,185,1,5,41
109,53,6,8,213,5,0,53
109,53,7,6,176,13,0,66
109,53,8,7,256,6,0,72
109,53,9,8,166,6,5,85
109,53,10,9,233,19,4,93
109,53,11,7,173,5,5,103
109,53,12,5,121,16,5,117
109,53,13,12,216,20,5,130
109,53,14,12,211,19,0,140
109,53,15,13,219,16,0,152
110,488,1,5,152,13,0,5
110,488,2,6,285,18,1,17
110,488,3,7,168,12,3,30
110,488,4,5,169,4,5,36
110,488,5,8,106,11,1,44
110,488,6,11,111,3,2,49
110,488,7,8,223,8,1,58
110,488,8,6,99,9,2,67
110,488,9,6,156,17,5,79
110,488,10,10,190,5,5,88
110,488,11,7,158,10,5,102
110,488,12,9,200,7,1,115
110,488,13,9,223,2,2,123
110,488,14,6,147,0,5,132
110,488,15,11,209,3,4,139
111,408,1,11,184,5,4,11
111,408,2,8,106,19,5,18
111,408,3,4,136,18,1,29
111,408,4,11,150,20,1,41
111,408,5,5,71,7,0,46
111,408,6,9,219,10,5,58
111,408,7,5,218,8,2,72
111,408,8,10,197,14,0,78
111,408,9,7,89,11,3,90
111,408,10,5,171,16,4,95
111,408,11,10,112,19,4,105
111,408,12,8,226,2,5,114
111,408,13,9,177,14,0,125
111,408,14,5,57,0,5,130
111,408,15,10,130,7,2,139
112,84,1,9,136,12,2,5
112,84,2,7,277,9,5,13
112,84,3,8,212,12,5,22
112,84,4,11,111,15,0,35
112,84,5,10,198,7,3,45
112,84,6,9,138,14,5,56
112,84,7,9,169,3,3,69
112,84,8,10,223,13,1,83
112,84,9,5,240,9,4,89
112,84,10,7,231,17,5,103
112,84,11,7,257,0,0,110
112,84,12,5,233,14,4,117
112,84,13,11,256,1,0,124
112,84,14,8,216,6,0,136
112,84,15,8,143,7,2,148
113,90,1,5,135,8,2,6
113,90,2,7,125,14,1,18
113,90,3,6,171,0,2,32
113,90,4,5,167,18,4,37
113,90,5,4,211,10,1,43
113,90,6,8,239,19,5,52
113,90,7,11,101,3,0,62
113,90,8,4,179,8,0,70
113,90,9,8,141,10,3,78
113,90,10,8,68,13,1,88
113,90,11,11,159,12,0,99
113,90,12,6,57,6,5,104
113,90,13,7,103,19,0,112
113,90,14,7,68,4,2,120
113,90,15,7,93,0,1,131
114,116,1,7,109,5,3,6
114,116,2,8,161,3,2,18
114,116,3,8,173,2,1,32
114,116,4,9,160,18,4,41
114,116,5,8,167,8,2,49
114,116,6,4,200,4,1,60
114,116,7,6,227,5,1,74
114,116,8,5,134,17,0,86
114,116,9,7,142,15,3,97
114,116,10,5,230,5,4,102
114,116,11,7,262,14,2,107
114,116,12,6,176,17,0,116
114,116,13,7,120,9,4,127
114,116,14,8,176,16,5,132
114,116,15,3,231,7,3,145
115,458,1,7,219,7,4,7
115,458,2,6,224,19,5,12
115,458,3,11,222,8,3,24
115,458,4,9,250,0,5,29
115,458,5,10,167,4,4,36
115,458,6,8,175,12,3,47
115,458,7,7,202,4,3,61
115,458,8,5,127,7,4,71
115,458,9,10,203,1,0,79
115,458,10,9,145,12,4,90
115,458,11,7,81,4,1,103
115,458,12,6,250,7,5,114
115,458,13,12,77,18,3,128
115,458,14,9,153,13,5,135
115,458,15,8,162,2,1,141
116,285,1,4,109,4,2,11
116,285,2,4,136,6,5,16
116,285,3,4,94,13,2,21
116,285,4,6,188,11,1,26
116,285,5,2,223,8,2,37
116,285,6,7,97,15,3,43
116,285,7,11,115,6,5,49
116,285,8,9,123,6,0,54
116,285,9,6,153,12,3,62
116,285,10,6,169,6,0,75
